listing_id,title,price_raw,bedrooms_raw,bathrooms_raw,size_raw,location,property_type,status,listing_type,agent,url,scraped_at
3924191,3 Bed House with En Suite in Kitengela,"KSh 5,500,000",3 Bedrooms,3 Bathrooms,,,House,,sale,FOR SALE: Kitengela – 3-Bedroom Bungalow,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3924191,2026-03-05 17:00
3924190,4 Bed House with En Suite in Kitengela,"KSh 35,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,Syokimau – Four-Bedroom All En-Suite House Plus...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3924190,2026-03-05 17:00
3924156,5 Bed Townhouse with En Suite in Lavington,"KSh 55,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,5 bedroom town house for sale,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924156,2026-03-05 17:00
3924170,5 Bed House with En Suite in Kitengela,"KSh 16,000,000",5 Bedrooms,5 Bathrooms,,,House,,sale,Kitengela – 5 Bedroom All En-suite Maisonette +...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitengela-3924170,2026-03-05 17:00
3924169,4 Bed House with En Suite in Kitengela,"KSh 21,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,FOR SALE: Kitengela – 4 Bedroom All En-suite Ma...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3924169,2026-03-05 17:00
3924167,4 Bed House with En Suite in Kitengela,"KSh 20,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,FOR SALE: Kitengela – Four-Bedroom All Ensuite...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3924167,2026-03-05 17:00
3924029,1 Bed House at Tigoni,"KSh 18,000,000",1 Bedrooms,,,"HOUSES TIGONI NEAR LIMURU Tigoni, Limuru",House,,sale,42 HOUSES TIGONI NEAR LIMURU,https://www.buyrentkenya.com/listings/1-bedroom-house-for-sale-tigoni-3924029,2026-03-05 17:00
3914107,5 Bed House with Swimming Pool in Karen,"KSh 150,000,000",5 Bedrooms,6 Bathrooms,"0,5 ac",,House,,sale,Modern 5 bedroom house available for sale in Ka...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3914107,2026-03-05 17:00
3914123,5 Bed Townhouse with Garden in Karen,"KSh 130,000,000",5 Bedrooms,6 Bathrooms,"0,7 ac",,Townhouse,,sale,Newly built 5 Bedroom House available for Sale...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-3914123,2026-03-05 17:00
3919015,4 Bed Townhouse with Garden in Lavington,"KSh 75,000,000",4 Bedrooms,5 Bathrooms,,,Townhouse,,sale,4 bedroom townhouse available for Sale in Lavig...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3919015,2026-03-05 17:00
3917065,4 Bed Townhouse with Garden in Ruiru,"KSh 39,000,000",4 Bedrooms,5 Bathrooms,"0,25 ac",,Townhouse,,sale,Newly built 4 bedroom townhouse available for s...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3917065,2026-03-05 17:00
3919025,4 Bed Townhouse with Swimming Pool in Garden Estate,"KSh 90,000,000",4 Bedrooms,5 Bathrooms,"0,5 ac","Garden Estate, Roysambu",Townhouse,,sale,4 bedroom house available for Sale in Garden Es...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-garden-estate-3919025,2026-03-05 17:00
3919061,5 Bed Townhouse with Garden in Lavington,"KSh 98,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 Bedroom house available for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3919061,2026-03-05 17:00
3919230,5 Bed House with Garden in Ruiru,"KSh 33,000,000",5 Bedrooms,6 Bathrooms,,,House,,sale,5 Bedroom house available for Sale in Kamiti Co...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3919230,2026-03-05 17:00
3921451,5 Bed Townhouse with Garden in Lavington,"KSh 95,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Newly built 5 Bedroom townhouse available for S...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3921451,2026-03-05 17:00
3923675,4 Bed House with Staff Quarters in Runda,"KSh 98,000,000",4 Bedrooms,5 Bathrooms,"0,5 ac","Bedroom house available for Sale in Runda Runda, Westlands",House,,sale,4 Bedroom house available for Sale in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3923675,2026-03-05 17:00
3923679,4 Bed House with Swimming Pool in Karen,"KSh 85,000,000",4 Bedrooms,5 Bathrooms,"0,5 ac",,House,,sale,4 Bedroom House available for Sale in Karen,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3923679,2026-03-05 17:00
3923688,4 Bed House with Garden in Kiambu Road,"KSh 73,000,000",4 Bedrooms,5 Bathrooms,"0,5 ac",,House,,sale,4 Bedroom House available for Sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3923688,2026-03-05 17:00
3923697,5 Bed House with Garden in Karen,"KSh 130,000,000",5 Bedrooms,4 Bathrooms,"0,5 ac",,House,,sale,Newly built 5 bedroom house for Sale in Karen,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3923697,2026-03-05 17:00
3923901,4 Bed Townhouse with Garden in Kiambu Road,"KSh 32,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,4 Bedroom townhouse available for Sale,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3923901,2026-03-05 17:00
3923918,4 Bed Townhouse with Swimming Pool in Runda,"KSh 42,000,000",4 Bedrooms,4 Bathrooms,,"Sale Runda, Westlands",Townhouse,,sale,4 bedroom townhouse available for Sale,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3923918,2026-03-05 17:00
3923989,4 Bed House with Swimming Pool in Runda,"KSh 95,000,000",4 Bedrooms,5 Bathrooms,,"Sale in Runda Runda, Westlands",House,,sale,4 bedroom house available for Sale in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3923989,2026-03-05 17:00
3924044,5 Bed Townhouse with En Suite in Lavington,"KSh 75,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,🏡 Luxurious 5-Bedroom Ensuite Villa for Sale |...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924044,2026-03-05 17:00
3924028,5 Bed Townhouse with En Suite in Kileleshwa,"KSh 80,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Townhouse for Sale in Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3924028,2026-03-05 17:00
3923990,5 Bed Villa with En Suite at Lavington,"KSh 220,000,000",5 Bedrooms,5 Bathrooms,,,Villa,,sale,5 Bedroom Mansions for Sale at Lavington Nairob...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3923990,2026-03-05 17:00
3923977,4 Bed Townhouse with En Suite at Kihumo Regen,"KSh 29,000,000",4 Bedrooms,5 Bathrooms,,"Kihumo, Re",Townhouse,,sale,"Elegant 4-Bedroom Mansion for Sale – Kihumo, Re...",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-waiyaki-way-3923977,2026-03-05 17:00
3923932,4 Bed Townhouse with En Suite at Mlolongo,"KSh 31,000,000",4 Bedrooms,4 Bathrooms,3.260 ft²,,Townhouse,,sale,Four Bedrooms Villas and Townhouses in Mlolongo...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-mlolongo-3923932,2026-03-05 17:00
3923927,5 Bed House with En Suite at Kamangu,"KSh 24,000,000",5 Bedrooms,5 Bathrooms,300 m²,"Bedroom Maisonettes at Kikuyu Kikuyu Town, Kikuyu",House,,sale,Modern 5 Bedroom Maisonettes at Kikuyu,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kikuyu-town-3923927,2026-03-05 17:00
3923906,4 Bed House with En Suite at Kamakis,"KSh 27,000,000",4 Bedrooms,4 Bathrooms,310 m²,"Plus SQ at Kamakis Kamakis, Ruiru",House,,sale,Stunning 4Bedroom Plus SQ at Kamakis,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kamakis-3923906,2026-03-05 17:00
3923621,4 Bed House with Staff Quarters in South C,"KSh 20,500,000",4 Bedrooms,2 Bathrooms,,,House,,sale,4 Bed Townhouse For Sale in South C,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-south-c-3923621,2026-03-05 17:00
3921164,4 Bed House with Staff Quarters in Kamakis,"KSh 26,500,000",4 Bedrooms,4 Bathrooms,5.000 ft²,"Kamakis, Ruiru",House,,sale,Modern 4 Bedroom House with DSQ on 50×100 Plot...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kamakis-3921164,2026-03-05 17:00
3923616,5 Bed Townhouse with En Suite in Lavington,"KSh 135,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 Bedroom Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3923616,2026-03-05 17:00
3923614,4 Bed Townhouse with En Suite in Lavington,"KSh 168,000,000",4 Bedrooms,5 Bathrooms,,,Townhouse,,sale,Luxurious 4 Bedroom Villa for Sale in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3923614,2026-03-05 17:00
3923613,6 Bed Townhouse with En Suite in Lavington,"KSh 150,000,000",6 Bedrooms,7 Bathrooms,,,Townhouse,,sale,Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3923613,2026-03-05 17:00
3923611,5 Bed Townhouse with En Suite in Lavington,"KSh 95,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,5 Bedroom Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3923611,2026-03-05 17:00
3923612,5 Bed Townhouse with En Suite in Lavington,"KSh 160,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3923612,2026-03-05 17:00
3923610,5 Bed Villa with En Suite in Lavington,"KSh 150,000,000",5 Bedrooms,6 Bathrooms,,,Villa,,sale,Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3923610,2026-03-05 17:00
3923609,6 Bed Townhouse with En Suite in Lavington,"KSh 86,000,000",6 Bedrooms,7 Bathrooms,,,Townhouse,,sale,Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3923609,2026-03-05 17:00
3923608,5 Bed Townhouse with En Suite in Lavington,"KSh 85,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3923608,2026-03-05 17:00
3923607,5 Bed Townhouse with En Suite in Lavington,"KSh 90,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,5 Bedroom Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3923607,2026-03-05 17:00
3923606,5 Bed House with En Suite in Runda,"KSh 350,000,000",5 Bedrooms,6 Bathrooms,,"Bedroom House for Sale in Runda Runda, Westlands",House,,sale,5 Bedroom House for Sale in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3923606,2026-03-05 17:00
3923604,9 Bed House with En Suite in Lavington,"KSh 350,000,000",9 Bedrooms,9 Bathrooms,,,House,,sale,House for Sale in Lavington,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-lavington-3923604,2026-03-05 17:00
3923603,4 Bed Townhouse with En Suite in Lavington,"KSh 58,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,4 Bedroom Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3923603,2026-03-05 17:00
3923602,4 Bed Townhouse with En Suite in Kileleshwa,"KSh 76,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,4 Bedroom Townhouse for Sale in Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-3923602,2026-03-05 17:00
3923600,5 Bed Townhouse with En Suite in Lavington,"KSh 110,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,Modern 5 Bedroom Townhouse for Sale in Lavingto...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3923600,2026-03-05 17:00
3923560,4 Bed House with En Suite in Nyari,"KSh 120,000,000",4 Bedrooms,,,"Nyari Nyari, Westlands",House,,sale,4 Bedrooms - Nyari,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyari-3923560,2026-03-05 17:00
3923547,3 Bed House with En Suite at Namanga Road,"KSh 7,500,000",3 Bedrooms,4 Bathrooms,145 m²,,House,,sale,3bedrooms all ensuite in a Gated community of 1...,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3923547,2026-03-05 17:00
3923539,5 Bed House with En Suite at Whispers Avenue,"KSh 185,000,000",5 Bedrooms,6 Bathrooms,,"Gigiri, Westlands",House,,sale,Executive Fully Furnished 5 Bedroom Home All En...,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-sale-gigiri-3923539,2026-03-05 17:00
3923533,5 Bed Villa with En Suite in Lavington,"KSh 95,000,000",5 Bedrooms,5 Bathrooms,,,Villa,,sale,Luxury 5 Bedroom Villa for Sale at Lavington Na...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3923533,2026-03-05 17:00
3922703,5 Bed Townhouse with En Suite at Shanzu Road,"KSh 110,000,000",5 Bedrooms,6 Bathrooms,,"Spring Valley, Westlands",Townhouse,,sale,New 5 bedroom townhouses with a private garden...,https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-sale-spring-valley-3922703,2026-03-05 17:00
3923530,4 Bed House with En Suite at Vipingo Ridge,"KSh 49,995,000",4 Bedrooms,5 Bathrooms,4.046 m²,,House,,sale,🌿 Luxury Villas for Sale | Vipingo Ridge Estat...,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-vipingo-3923530,2026-03-05 17:00
3923515,5 Bed Townhouse with Staff Quarters in Lavington,"KSh 72,000,000",5 Bedrooms,,,,Townhouse,,sale,Lavington in a well secured gated community 5 b...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3923515,2026-03-05 17:00
3923509,5 Bed House with En Suite in Thigiri,"KSh 125,000,000",5 Bedrooms,,,"Thigiri, Westlands",House,,sale,Thigiri located in a quiet and serene area 5 be...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-thigiri-3923509,2026-03-05 17:00
3912615,4 Bed Townhouse with En Suite at Mlolongo,"KSh 30,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,Four Bedrooms Villas and Townhouses in Mlolongo...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-mlolongo-3912615,2026-03-05 17:00
3923352,5 Bed Villa with En Suite at Off Sri Aurobindo Avenue,"KSh 120,000,000",5 Bedrooms,5 Bathrooms,7.000 ft²,"BEDROOM VILLAS IN RIVERSIDE Riverside, Westlands",Villa,,sale,ULTRA-LUXURY 5 BEDROOM VILLAS IN RIVERSIDE,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-riverside-3923352,2026-03-05 17:00
3923266,5 Bed Villa with En Suite at Karen,"KSh 110,000,000",5 Bedrooms,5 Bathrooms,,,Villa,,sale,LUXURY 5 BEDROOM VILLA ON 0.5ACRE AVAILABLE FOR...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3923266,2026-03-05 17:00
3676349,5 Bed Townhouse with En Suite at Lavington,"KSh 95,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,707 MBABANE - LUXURIOUS FIVE BEDROOM TOWNHOUSE...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3676349,2026-03-05 17:00
3503397,5 Bed Townhouse with En Suite in Lavington,"KSh 95,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,707 MBABANE - LAVINGTON'S NEWLY BUILT PRESTIGIO...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-21-3503397,2026-03-05 17:00
3707289,4 Bed Townhouse with En Suite at Membley,"KSh 33,000,000",4 Bedrooms,4 Bathrooms,250 m²,"Membley, Ruiru",Townhouse,,sale,143 BROOKVIEW - FOUR BEDROOM VILLAS IN MEMBLEY...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-membley-3707289,2026-03-05 17:00
3922554,4 Bed House in Ruiru,"KSh 25,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,SPACIOUS 4-BEDROOM MAISONETTE FOR SALE – RUIRU,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3922554,2026-03-05 17:00
3923212,5 Bed Villa with En Suite at Loresho,"KSh 104,000,000",5 Bedrooms,5 Bathrooms,,"BEDROOM LUXURY VILLA FOR SALE Loresho, Westlands",Villa,,sale,5 BEDROOM LUXURY VILLA FOR SALE,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-loresho-3923212,2026-03-05 17:00
3923202,5 Bed House with En Suite in Karen,"KSh 190,000,000",5 Bedrooms,5 Bathrooms,,,House,,sale,5 Bedroom Villa For sale in Karen,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3923202,2026-03-05 17:00
3923125,5 Bed House with En Suite in Lavington,"KSh 100,000,000",5 Bedrooms,6 Bathrooms,,,House,,sale,5 bedroom house for sale Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3923125,2026-03-05 17:00
3923130,4 Bed House with En Suite in Membley,"KSh 33,000,000",4 Bedrooms,4 Bathrooms,,"Membley, Ruiru",House,,sale,"A 4 bedroom plus Dsq (250sq), for sale in Membl...",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-membley-3923130,2026-03-05 17:00
3811342,5 Bed Townhouse with En Suite in Lavington,"KSh 440,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,6  and  5-Bedroom + DSQ Townhouses in Serene Ga...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3811342,2026-03-05 17:00
3909358,5 Bed House with Garden in Ridgeways,"KSh 85,000,000",5 Bedrooms,4 Bathrooms,,"Ridgeways,Nairobi Ridgeways",House,,sale,"5 bedroom house for sale Ridgeways,Nairobi",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ridgeways-3909358,2026-03-05 17:00
3905281,4 Bed Townhouse with En Suite at Mukenya Court,"KSh 15,900,000",4 Bedrooms,3 Bathrooms,120 m²,,Townhouse,,sale,Newly Renovated 4 Bedroom Townhouse- Buruburu P...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-buruburu-3905281,2026-03-05 17:00
3922714,5 Bed Townhouse with En Suite in Lavington,"KSh 100,000,000",5 Bedrooms,6 Bathrooms,,"Bedroom Villas in Lavington, Nai",Townhouse,,sale,"Ultra-Luxury 5-Bedroom Villas in Lavington, Nai...",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3922714,2026-03-05 17:00
3922699,5 Bed Townhouse with En Suite in Lavington,"KSh 135,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,🏡 Ready for Occupation | Spacious 5-Bedroom To...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3922699,2026-03-05 17:00
3922690,5 Bed Villa with En Suite in Lavington,"KSh 75,000,000",5 Bedrooms,6 Bathrooms,,,Villa,,sale,🏡 HOMELY & BEAUTIFUL 5-BEDROOM VILLAS FOR SALE...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3922690,2026-03-05 17:00
3922480,5 Bed House with En Suite in Nyari,"KSh 135,000,000",5 Bedrooms,6 Bathrooms,,"Bedrooms all ensuite house for sale Nyari, Westlands",House,,sale,5 Bedrooms all ensuite house for sale,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3922480,2026-03-05 17:00
3922479,4 Bed House with En Suite in Westlands Area,"KSh 150,000,000",4 Bedrooms,5 Bathrooms,,"Westlands Westlands Area, Westlands",House,,sale,4 bedroom all ensuite for sale in Westlands,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-westlands-area-3922479,2026-03-05 17:00
3922478,5 Bed House with En Suite in Runda,"KSh 125,000,000",5 Bedrooms,7 Bathrooms,,"Runda Runda, Westlands",House,,sale,5 bedrooms all ensuite for sale in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3922478,2026-03-05 17:00
3922471,4 Bed House with Staff Quarters in Thika,"KSh 30,000,000",4 Bedrooms,4 Bathrooms,7.200 ft²,,House,,sale,Modern 4-Bedroom Maisonette with DSQ & Family R...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-3922471,2026-03-05 17:00
3922469,5 Bed Villa with En Suite in Karen,"KSh 150,000,000",5 Bedrooms,5 Bathrooms,650 m²,"Karen, Nair",Villa,,sale,"Luxury 5-Bedroom Villas on ½ Acre – Karen, Nair...",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3922469,2026-03-05 17:00
3922465,4 Bed House with En Suite in Runda,"KSh 350,000,000",4 Bedrooms,4 Bathrooms,"0,25 ac","Runda, Westlands",House,,sale,Luxurious 4-Bedroom Ambassadorial Residence on...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3922465,2026-03-05 17:00
3922457,4 Bed House with En Suite in Kiambu Road,"KSh 34,500,000",4 Bedrooms,5 Bathrooms,5.000 ft²,,House,,sale,Luxury 4 Bedroom Home on 50×100 Plot,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3922457,2026-03-05 17:00
3922444,4 Bed House with En Suite in Ruiru,"KSh 20,000,000",4 Bedrooms,5 Bathrooms,5.000 ft²,,House,,sale,Modern 4 Bedroom Flat Roof Maisonette in a Gate...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3922444,2026-03-05 17:00
